"screenName" "isTroll" "created" "text" "isRetweet" "favoriteCount" "retweetCount" "name" "protected" "listedCount" "followersCount" "location" "favoritesCount" "friendsCount" "verified" "description"
A raiders fan and of the great fans and i give #followback for my #RaiderNation, lets go @Raiders"
"nfl32" "TheCapCrusader" NA 1241389171 "@EpicSeananigans @DOBrienAJC I actually really like it. Adds a nice bit of contrast, as well as unity across all the brands. NFL does it too" FALSE 0 0 "Vincent M. Santore" FALSE 15 602 "New Jersey" 1366 634 FALSE "Man of many @NewEraCap(s). Seton Hall Pirate. @PlayStation enthusiast. Displaced @TBBuccaneers fan. Member of the @GOP. All opinions expressed are solely mine."
"nfl33" "Harleewood_" NA 1358289737 "NFL Thursday Night Ratings Drop 20%: Ratings have fallen double digits for each TNF game this season ... https://t.co/WWOJuirTlV #Forbes" FALSE 0 0 "#Harleewood" FALSE 142 5376 "Raleigh, NC" 1517 4440 FALSE "hey sexy I'm @HARLEETV, i follow back (majority) on this . Our twitterfeed are about entertainment, Raleigh, sports, random news, & about me :) Follow!"
"nfl34" "dls58" NA 1271865995 "@Iwillneverconf1 @NFL @nflnetwork @ESPNNFL @AroundTheNFL @Babbsgirl2 @Kaepernick7 ABSOLUTELY &amp; so entitled they can't C forest 4 the trees!!" FALSE 2 1 "Deplorable Optimist" FALSE 12 2016 "North Carolina, USA" 7121 2548 FALSE "Retired, Vet, Conservative  Independent, Husband, Dad & Grand Dad, Leave more than we've taken 4 future gens. Always Sovereign! 2 Cor.5:7  NO LIST!"
"nfl35" "NicholosAndrea" NA 1400512549 "RT @RealJamesWoods: NFL Ratings Drop Faster Than Colin Kaepernick Hearing 'The Star Spangled Banner'  https://t.co/G8jTLd1AbZ" TRUE 0 1600 "Andrea Nicholos" FALSE 0 47 "" 792 38 FALSE ""
"nfl36" "WhatYouKnowRock" NA 1454957239 "Floyd Mayweather To Buy NFL Team? Says favorite Football Team Is The Money Team - https://t.co/VZtTK4v0yL https://t.co/V9yQuDGyeU" FALSE 0 0 "What You Know, Rocks" FALSE 39 281 "Louisiana, USA" 0 902 FALSE "https://t.co/kQSC8iGlt2"
"nfl37" "azcardinalscom" NA 1286655148 "Cardinals get much-needed victory, lose starting guards (The Associated Press): No matter that it wasn't a wo... https://t.co/TZYrrqRrJc" FALSE 0 0 "Arizona Cardinals" FALSE 41 1497 "Phoenix, AZ" 0 1570 FALSE "The Unofficial Twitter of the Arizona Cardinals from 100% dedicated Cardinals Fan. Covering Phoenix teams and whole NFCW division. Managed by @CardsFan6"
"nfl38" "RobertWRogers1" NA 1362372417 "RT @Babbsgirl2: Anti-American Anthem Protests Now Costing Networks, @NFL Millions in Lost Ad Revenue

Take it from @Kaepernick7 

https://t‚Ä¶" TRUE 0 75 "Robert W Rogers" FALSE 210 1753 "Canton, Ohio, US" 1388 2340 FALSE "I live in NE Ohio. I`m a Christian who strongly supports Israel. I believe in limited government. Right wing/Libertarian I welcome inter-action with all like mi"
"nfl39" "Mr_Clean420" NA 1384121925 "@the_d_issilent @JimTrotter_NFL don't act like I don't have ammo https://t.co/OzwPEEhEzC" FALSE 0 0 "Sean" FALSE 40 703 "7-22-2011‚ù§Ô∏è" 30209 591 FALSE "New England since '93 ~ Boston Sports Fan, College Student, Medical Marijuana Advocate"
"nfl40" "waunton44" NA 1324001351 "RT @NFL: Ok, he's back, folks.

Incredible run by @L_Bell26! Ì†ΩÌ±Ä #KCvsPIT https://t.co/v62pTXXWlk" TRUE 0 1592 "greatness loading..." FALSE 12 496 "Beaumont, TX" 21656 497 FALSE "Sleep on me till i get to the top „ÄΩÔ∏èo city #Lamar19 #lackofworries Ì†ΩÌ≤ôÌ†ΩÌ≤ômy annoying girl"
"nfl41" "maddixjames39" NA 1442537329 "@PaulZeise NFL ratings decline have something to do with the oil and gas industry.Ratings will go up when gas prices go back up.  #notreally" FALSE 0 0 "Rich Robinson" FALSE 0 33 "Morgantown, WV" 455 113 FALSE "Hard worker that hates Cleveland! #Bucs #letgobucs #nextyear #steelers #wvu #pens and yea #lakers"
"nfl42" "SportsNation_CA" FALSE 1412223365 "49ers' Chip Kelly: Not naming 'any starters' yet for Buffalo game https://t.co/dbqB4aPyhs
via @ESPN App https://t.co/tG4G5m78Tj" FALSE 1 0 "Jay-Ticker" FALSE 19 64 "Los Angeles, CA" 43 128 FALSE "California's Very Own Home For Sports Entertainment"
"nfl43" "advection" NA 1244943888 "RT @adambain: Total Reach of Week 5 NFL live webcast (our 3rd) was 3.1M viewers, +19% from our 2nd game &amp; +32% from our 1st https://t.co/R6‚Ä¶" TRUE 0 191 "Video CDN" FALSE 22 165 "NYC" 1010 223 FALSE "Low-latency live streaming CDN and video cloud powering @YouNow and world's leading brands. Delivering your content globally in stunning 4k Ultra HD."
"nfl44" "NFLGuyz" NA 1366985156 "Brett Favre has a Tom Brady prediction that should scare the NFL - https://t.co/MT0wqd40gH https://t.co/njBKvpppM6" FALSE 0 0 "NFL Guyz" FALSE 41 299 "" 1 103 FALSE "#NFL #NFLnews #NFLtalk #NFLplayoffs #SuperBowl #NFLdraft"
"nfl45" "harradox" NA 1245720955 "Colts GM: Luck deal alters ability to build defense https://t.co/EWX4M6gRHC Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"nfl46" "harradox" NA 1245720955 "Source: Beckham fined $24K for taunting Rhodes https://t.co/SGfmeCcccu Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"nfl47" "lifeofanomad" NA 1290018896 "Packers' Cook finds chicken head in wing order https://t.co/cs5el7II5N" FALSE 0 0 "Jason Christopher" FALSE 85 337 "Lorain, OH" 1 146 FALSE "Just a sports loving, tech obsessed guy that shares everything and anything. Come join the ride! #lifeofanomad

not all those who wander are lost..."
"nfl48" "harradox" NA 1245720955 "Packers' Cook finds chicken head in wing order https://t.co/o5FjiKOlXW Via (Harradox) Via (Harradox)" FALSE 0 0 "Harradox LLC ¬© ‚Ñ¢" FALSE 326 543 "Africa" 36 78 FALSE "[Entertainment ‚Ä¢ Media ‚Ä¢ Business Solutions] Digital/Social Media/Geo Location Ads, Events/Shows Promotion, Radio/Tv Content Creator. 07017130617"
"nfl49" "anthonyavino4" NA 1388599420 "RT @TheNFLBeLike: The NFL in real life Ì†ΩÌ∏Ç https://t.co/rM7JPsVFUb" TRUE 0 2575 "Anthony" FALSE 0 245 "" 1169 240 FALSE "PNHS Edge Baseball"
"nfl50" "eaglesnewsfeed" NA 1463415948 "TE Jared Cook says he found chicken head in order of wings https://t.co/4idvW4eStg https://t.co/cnnBAvtEhT" FALSE 0 0 "Eagles News" FALSE 9 8 "" 0 0 FALSE ""
"nfl51" "MikeGibert" NA 1367151572 "Packers' Cook finds chicken head in wing order https://t.co/1wmPsQgb6q" FALSE 0 0 "Mike Gibert" FALSE 22 60 "Belleair Shores, United States" 4 75 FALSE "Discipline is the bridge between goals and accomplishments. #Runner #GoFurther"
"nfl52" "jeffroche37" NA 1408821770 "TheBron is looking good.... supports the Indians but won't go as far as to support the Browns. He'd rather \"shout it out\" for the NFL." FALSE 0 0 "Jeff Roche" FALSE 0 7 "" 4 18 FALSE ""
"nfl53" "Davidkuenstle" NA 1410449805 "RT @JessieJaneDuff: My brothers lay in these coffins. Their color is Red, White and Blue. They'll never enjoy another football game @NFL ht‚Ä¶" TRUE 0 5872 "David Kuenstle" FALSE 234 1935 "" 25301 2443 FALSE "Passionate about God, family, dogs, music and baseball. Professional marketer, copywriter, and creative strategist. Happily employed at Trader Joe's!"
"nfl54" "johnarathoon" NA 1404688996 "RT @BovadaLV: RT the #NFL Week 5 #PeoplesParlay before this Sunday at 1PM ET and if it hits, we'll split the winnings with you. #NFLSunday‚Ä¶" TRUE 0 804 "john arathoon" FALSE 0 65 "" 19 207 FALSE ""
"nfl55" "AJizzle287" NA 1392718489 "RT @SN_Ohio: Explain this @NFL. https://t.co/B0xdTvkg72" TRUE 0 23985 "Derrick Roszingis" FALSE 8 463 "" 2332 170 FALSE ""
"nfl56" "spotcowboys" NA 1387037956 "Former Cowboy Jay Novacek Thinks Dak Should Start When Romo Returns https://t.co/ariGmO66xn #dallas #cowboys #nfl‚Ä¶ https://t.co/yqWbJ0o2Qf" FALSE 18 3 "Cowboys on PFS" FALSE 89 8023 "Arlington, TX" 1640 6809 FALSE "‚≠êDallas Cowboys affiliate of Pro Football Spot (@pfspot)  Your spot to go for Dallas Cowboys news and conversation. ‚≠ê"
"nfl57" "rimbriaco" NA 1312255365 "RT @PFTCommenter: Lost in all the chaw,beer&amp; vomit is the fact that are sweet boy Larry is currentley in the top 15% of all NFL gambler's i‚Ä¶" TRUE 0 149 "Imbri" FALSE 0 281 "" 961 327 FALSE "stay humble though mama raised a gentleman"
"nfl58" "mattwear7" NA 1349574122 "RT @BovadaLV: RT the #NFL Week 5 #PeoplesParlay before this Sunday at 1PM ET and if it hits, we'll split the winnings with you. #NFLSunday‚Ä¶" TRUE 0 804 "Matt" FALSE 8 244 "" 379 237 FALSE ""
"nfl59" "SunriseWROL" NA 1464585169 "Also discussing Brady's return and some Week 5 NFL action." FALSE 0 0 "Sunrise Sports" FALSE 6 1091 "Boston, MA" 609 1022 FALSE "Listen to Sunrise Sports every Saturday morning from 7:00-7:30 on 950 AM WROL. Voice your opinion with Kevin Chrisom and Spencer Smith at 617-770-3030."
"nfl60" "drksportsnews" NA 1429743913 "RT @Snack_TimeFS: #FantasyFootball '16 Pick 'Em Week 5!

#AZvsSF - Cardinals
#NEvsCLE - Patriots

#PHIvsDET-#TBvsCAR: https://t.co/9gg5WH3Q‚Ä¶" TRUE 0 14 "DRK Sports News" FALSE 52 4865 "" 15197 5242 FALSE "Followed by 8 NBA Teams and 1 MLB team | News | Highlights | FREE Edits | NOT AFFILIATED WITH NBA, NFL, MLB OR NCAA | I Followback! |"
"nfl61" "MUT_17GIVEAWAYS" NA 1464474635 "@botdrinx78 Try using https://t.co/hJ1pMDDRxs for the best dk and fd lineups.(NFL only) have not lost yet. https://t.co/dpGzWPXVA2" FALSE 0 0 "Draftkings Provider" FALSE 5 891 "EA" 24 4327 FALSE "Hit me up use my draftkings link - https://t.co/WWGx8DvBqd make sure you check out https://t.co/yWnVJPJeDC if you need help with draftkings or fanduel!!!"
"nfl62" "MorningNeurosis" NA 1252525468 "RT @Chet_OHara: NEW PODCAST! NFL Quarterly Review, What to do w/ Josh Gordon, LeBron/Jordan comparisons, Mets+More! https://t.co/Hz66t43ueG‚Ä¶" TRUE 0 12 "Juliette Miranda" FALSE 409 9432 "" 10916 9943 FALSE "Author, essayist, bourbon drinker, host of The Unwritable Rant podcast ... general misanthrope."
"nfl63" "RyoRyo719" NA 1288488408 "Charles Woodson Full Career Highlights | NFL https://t.co/PxpB8pCFRn @YouTube" FALSE 0 0 "r.saco" FALSE 18 754 "Planet" 2232 2265 FALSE "No sports No life."
"nfl64" "joDolbin" NA 1302485170 "Thanks, @brycegustafson. Ì†ΩÌπÑ https://t.co/PXaz1ECABo" FALSE 7 0 "Jordan Dolbin" FALSE 10 687 "Los Angeles, CA" 864 399 FALSE "@NFL + @NFLNetwork | 'Fortune favors the bold.'"
"nfl65" "cw216" NA 1277199562 "RT @awireman: Just heard announcer say this is a huge game for Patrick Towles to display his talent to NFL scouts" TRUE 0 1 "Cody West" FALSE 6 920 "Belfry KY" 4816 907 FALSE "trees grow strong where their roots run deep. #blest @__erikacoleman"
"nfl66" "kwilliamsinc" NA 1291103900 "NFL Player Finds Chicken Head in Order of Wings https://t.co/gYUWkZ85aR" FALSE 0 0 "Kenneth Williams" FALSE 2 2438 "Atlanta, Ga" 7 26 FALSE ""
"nfl67" "CBSSportsRadio" NA 1347043102 "Joining @DAonCBS NEXT is @CBSSports @sportsreiter to talk #MLB &amp; #NFL. Listen Live https://t.co/JhGqfnNU5O" FALSE 0 0 "CBS Sports Radio" FALSE 421 22263 "" 665 194 TRUE "24/7 national sports coverage and programming. Full list of affiliates: http://t.co/c5md3UsI"
"nfl68" "myah95" NA 1281396328 "RT @NFL: 75 yards. He's GONE.

JULIO JONES IS A MONSTER. #CARvsATL  https://t.co/nPgbXeaSW1" TRUE 0 3044 "Myah Hutchinson" FALSE 3 443 "" 10676 370 FALSE "UNCC! follow me on instagram @ myah_rebekah"
"nfl69" "tweet_mist" FALSE 1335369304 "RT @KarlFrancisPR1: Are you pumped #RaiderNation¬† #karljoseph #WestVirginia #SanVsOak #sundayfootball @RAIDERS #HITMAN #zoe #GoRaiders #nfl‚Ä¶" TRUE 0 1 "M I S TO THE T EP" FALSE 14 13536 "Brum town " 5781 1198 FALSE "Bookings: craig@primarytalent.com ‚Ä¢ Management : Guv.catalyst@gmail.com ‚Ä¢ Beats : mist24rs@gmail.com ORDER M I S to the T EP OUT NOW [Link Below]"
"nfl70" "WYOSon79" NA 1294857824 "RT @BovadaLV: RT the #NFL Week 5 #PeoplesParlay before this Sunday at 1PM ET and if it hits, we'll split the winnings with you. #NFLSunday‚Ä¶" TRUE 0 804 "Isaac Swanson" FALSE 1 21 "Wyoming, USA" 80 79 FALSE "Don't worry what people might think of you; they're thinking of you a lot less than you might think they are."
"nfl71" "thatgirltaj" NA 1247210802 "NFL trash https://t.co/gbFJ0JnPtI" FALSE 0 0 "miss jackson" FALSE 24 743 "Long Beach, CA" 1229 200 FALSE "the homegirl, taj ∆¨ÃµÃ¨Ãä"
"nfl72" "MUT_17GIVEAWAYS" NA 1464474635 "@JohnJcampbell50 Try using https://t.co/hJ1pMDDRxs for the best dk and fd lineups.(NFL only) have not lost yet. https://t.co/4SjCMJoXOB" FALSE 0 0 "Draftkings Provider" FALSE 5 891 "EA" 24 4327 FALSE "Hit me up use my draftkings link - https://t.co/WWGx8DvBqd make sure you check out https://t.co/yWnVJPJeDC if you need help with draftkings or fanduel!!!"
"nfl73" "MrazCBS" NA 1258509426 "Joining @DAonCBS NEXT is @CBSSports @sportsreiter to talk #MLB &amp; #NFL. Listen Live https://t.co/IzgTAdQ0lL" FALSE 1 1 "Shaun Morash" FALSE 75 2754 "West Babylon, New York" 2899 494 TRUE "Producer of The DA Show @DAonCBS, aka- Mraz , Host- Side B of The Permission Granted Podcast on Play.It Thicktator of #ChubboNation. Bad Salsa Dancer since 2011"
"nfl74" "bj_roch" NA 1356049993 "So the #colts paid Luck and Grigson is salty. Maybe because he doesn't assemble a complementary roster or scheme fits. @nfl #nfl #football" FALSE 1 0 "BJ Rochinich" FALSE 3 58 "Portland, OR" 1769 348 FALSE ""
"nfl75" "walkerRcarey" NA 1260370770 "I forgot how distracting and disorienting it is that the FOX networks use the FOX NFL Sunday music for playoff baseball." FALSE 1 0 "Walker Carey" FALSE 14 516 "Chicago, IL" 5490 814 FALSE "Be where your feet are."
"nfl76" "ileftyvibes" NA 1469803140 "https://t.co/Gmmcfj33J0's At Bat app tops list of best sports apps - CNET https://t.co/ltRoEItgD7 https://t.co/kmAMAW2XMQ" FALSE 0 0 "ileftyvibes .com" FALSE 16 223 "Ogun, Nigeria" 36 949 FALSE "Exploring through Digital Marketing & Social Media Promotion For your Songs, Events, Brands and Services. Tel: 08121291414. Email:- ileftyvibes@gmail.com"
"nfl77" "xavitrends" NA 1469619163 "A2 https://t.co/N8OnGxSEjI's At Bat app tops list of best sports apps - CNET https://t.co/faGKg8vYTo #leadupchat https://t.co/V5efNcR2dj" FALSE 0 0 "sly xavi" FALSE 16 239 "New York, USA" 7 603 FALSE "great"
"nfl78" "sports_arizona" NA 1405919022 "Cards win over 49ers \"huge,\" says Bruce Arians https://t.co/GL26WCWBVr" FALSE 0 0 "Arizona Sports" FALSE 9 141 "" 0 9 FALSE ""
"nfl79" "rossybaby94" NA 1460608784 "RT @Faux_Gronkowski: David Price is the Peyton Manning of the NFL, chokes in crunch time. Don't @ me, Peyton played terrible in his two SB‚Ä¶" TRUE 0 17 "ross frioux" FALSE 23 540 "" 32471 1446 FALSE ""
"nfl80" "COACHCLARK23" NA 1338283609 "Attention young Ballers,1 Bad Game can get you Cut in the @NFL so take your High school &amp; College Education Serious! https://t.co/CJ1GLLwl37" FALSE 4 1 "COACH CLARK" FALSE 4 1078 "Atlanta, GA" 255 2908 FALSE "High School Football Coach who will Maximize your Collegiate Recruiting & Scholarship Opportunities @athletictrust1"
"nfl81" "AndrewRafal" NA 1351174729 "Every empire falls... NFL reached its peak last year.  https://t.co/XSwCmn37T1" FALSE 0 0 "Andrew Rafal" FALSE 45 3283 "Scottsdale, Arizona" 202 2513 FALSE "Founder of Bayntree Wealth Advisors- Helping clients solve the retirement puzzle; blogger, author, C-Town sports optimist, former bungee jumper"
"nfl82" "kathyorozco25" NA 1409516678 "RT @AHMalcolm: How to restore national unity during a divisive election season. #NFL https://t.co/CcDSGwI6Ib" TRUE 0 8 "Kathy Orozco" FALSE 33 1218 "Livermore, CA" 9575 2189 FALSE "GOD first, family & friends, true blue American.  I love the USA! Self employed real estate investor. Praying for our dark world. Animal lover! NO LISTS!"
"nfl83" "PasseBrandon" NA 1412534775 "RT @DopeShii_: @BR_NFL @BleacherReport Julio ending careers out here" TRUE 0 65 "Brandon Passe" FALSE 2 246 "" 4762 391 FALSE ""
"nfl84" "jakepetes10" NA 1367777538 "RT @NFLNow: Best Ì†ºÌøà games of the week?

@BuckyBrooks + @MoveTheSticks highlight 1 high school, college and pro matchup to watch Ì†ΩÌ±âhttps://t.c‚Ä¶" TRUE 0 85 "JAKE PETERS" FALSE 3 623 "Rancho Santa Margarita, CA" 4185 468 FALSE "| Santa Margarita Tight End #11 | |C/O 2018 |. | B2G 5‚≠êÔ∏è | | IG: Jakepeters11 |"
"nfl85" "JNegronBK" NA 1240794838 "Isn't this how criminals are discussed?

\"As a repeat offender, he received the maximum fine for the offense.\"

#NFL
https://t.co/98E0r5zlAB" FALSE 0 0 "Justin Negr√≥n" FALSE 44 527 "Tokyo" 22422 363 FALSE "Wake up in Tokyo. Go to sleep in NYC. Lots of music between."
"nfl86" "OlympianEye" NA 1326216747 "https://t.co/WD8NHfGlLx I could explain this in one word... \"Kap\"" FALSE 0 0 "Thats It! I'm Done!" FALSE 25 1600 "TX- STAND UP TO ISLAMIC TERROR" 4414 2202 FALSE "Weapons change. Warriors don't. Liberalism is a mental disease. CONSERVATIVE #2A #NRA #TCOT #GLOCK #LEO #LonghornFootball #RavensNation"
"nfl87" "AliasHere" FALSE 1292978005 "RT @seanmdav: Whole lotta whistling past the graveyard in here. https://t.co/MDSxXsEPy1" TRUE 0 17 "AliasHere" FALSE 37 690 "Location: All around you." 130715 567 FALSE "Proudly Politically Incorrect. Recent Widow of US Marine/Prosecutor. Happy Mom of 2 Great Kids. Enjoying My Career in Finance & Real Estate. Pro 2A."
"nfl88" "PeteDymeck" NA 1458316540 "With the 32nd overall pick in the 2019 NFL Draft, the defending Super Bowl champion Philadelphia Eagles select... https://t.co/kidrSIxPpO" FALSE 1 0 "Pete Dymeck" FALSE 1 106 "Pennsylvania, USA" 119 530 FALSE "#EaglesTwitter Simmons/Embiid '16. Penn State alum. USAF vet."
"nfl89" "shelgoldbach" NA 1393209818 "@cover32_CLE @BleacherReport @ProFootballTalk in unrelated news, the NFL is full of idiots. https://t.co/8yO1B0fVbz" FALSE 1 1 "Michelle‚öæÔ∏èÌ†ºÌøÄÌ†ºÌøà" FALSE 13 677 "Westlake OH" 24515 1036 FALSE "Browns, Cavs, Tribe, Bucks, and Cleveland fan, Olympics junkie, prone to sarcasm, love to laugh (edited for u, @Marlins_Man)"
"nfl90" "IBD_ECarson" NA 1372113738 "Les Moonves in Feb: Trump \"may not be good for America, but it's damn good for CBS\"
Now: Election Trumps #NFL
 https://t.co/PDrFyfCPhE" FALSE 0 0 "Ed Carson" FALSE 105 1640 "" 607 301 FALSE "Ed Carson is News Editor at Investor's Business Daily, overseeing IBD's business, economics and political coverage. @IBDInvestors"
"avril_lavigne1" "paper_raiin" NA 1417116640 "#inktober Day 07. Avril Lavigne
the final day of week 1, and for it we have an artist who has stuck with me since a‚Ä¶ https://t.co/T8eA0B21Hd" FALSE 6 0 "jewel//black ink" FALSE 3 233 "UK // up in the stars" 19351 404 FALSE "wears headphones 96% of the time."
"avril_lavigne2" "seliverstovnat2" NA 1468374698 "#avril lavigne naked pic sexy girls with thong https://t.co/3lBiiZezSU" FALSE 0 0 "Clarissa Davis" FALSE 98 405 "" 0 21 FALSE ""
"avril_lavigne3" "Caroludida" NA 1420628876 "RT @belivzjb: 114. What the Hell - Avril Lavigne https://t.co/o3Sh5FaEVx" TRUE 0 86 "Ì†ºÌº∏" FALSE 8 7855 "" 26120 8159 FALSE "i love him, but he don't love me of the same way"
"avril_lavigne4" "GnomuDaLavigne" FALSE 1269202474 "RT @lullabbey: #NowPlaying How You Remind Me by Avril Lavigne ‚ô´ https://t.co/H2oJAtFL4a" TRUE 0 2 "F√£ da Lavigne ‚òÜ" FALSE 20 1069 "Palmas-TO/Brasil" 1354 1244 FALSE "Ì†ºÌæìAcad√™mico em Servi√ßo Social -  2.6 years Ì†ºÌæà- F√£ da Avril Lavigne Ì†ΩÌ±ë- Fotografia ‚ô° Ì†ΩÌ≥∑"
"avril_lavigne5" "Laryssa_bloom" NA NA "RT @lullabbey: #NowPlaying How You Remind Me by Avril Lavigne ‚ô´ https://t.co/H2oJAtFL4a" TRUE 0 2 NA NA NA NA NA NA NA NA NA
"avril_lavigne6" "lullabbey" NA 1363783773 "#NowPlaying How You Remind Me by Avril Lavigne ‚ô´ https://t.co/H2oJAtFL4a" FALSE 5 2 "Ô∏è" FALSE 12 1649 "" 4638 723 FALSE "somethings were never meant to be"
"avril_lavigne7" "elliotirvinee" NA 1241981845 "maaaate I used to fancy fuck out Avril Lavigne, what a wee belter she used to be" FALSE 2 0 "Elliot Irvine" FALSE 5 529 "" 2615 481 FALSE ""
"avril_lavigne8" "seliverstovnat2" TRUE 1468374698 "#avril lavigne naked pic hawaii teen nude sex https://t.co/3lBiiZezSU" FALSE 0 0 "Clarissa Davis" FALSE 98 405 "" 0 21 FALSE ""
"avril_lavigne9" "miss104fm" NA 1367217914 "En el aire: Avril Lavigne - Keep Holding On - https://t.co/nBuBBKQCQ8 - Descarga: App Store y Play Store: miss104" FALSE 0 0 "Miss 104 FM" FALSE 23 1770 "Santo Domingo, RD" 248 1923 FALSE "La Diosa del Amor!!! Emisora rom√°ntica, baladas pop y baladas pop-rock."
"avril_lavigne10" "purposmgz" NA 1293377423 "RT @belivzjb: 114. What the Hell - Avril Lavigne https://t.co/o3Sh5FaEVx" TRUE 0 86 "„Ö§„Ö§" FALSE 24 3152 "" 11952 2331 FALSE "jb follows"
"avril_lavigne11" "FromUnderTheWes" NA 1378966501 "I added a video to a @YouTube playlist https://t.co/Q3bHsQOHUQ Hello Kitty (Avril Lavigne) // Jonathan Young ROCK/METAL COVER" FALSE 0 0 "Wes Walters" FALSE 0 35 "Alberta" 146 114 FALSE "No dreams too big,
Chase anything you got the passion to do,
Only a dream till it happens to you"
"avril_lavigne12" "kortni_luego" FALSE 1460379563 "RT @UnitedForAvril: Now Avril Lavigne is following @TeamAvril_UK, @Avril_GER, @AvrilITLavigne and @AvLavigne_MX! Congrats guys! Ì†ΩÌ∏çÌ†ΩÌ≤û" TRUE 0 27 "avrilÌ†ΩÌ∞¨" FALSE 1 354 "‚úàÔ∏è" 2542 663 FALSE "must be living in the wrong generation"
"avril_lavigne13" "lenechkakonova1" NA 1468437869 "#avril lavigne naked pic porn mvieshere https://t.co/D2GyEZm6JH" FALSE 0 0 "Lillian Sanchez" FALSE 70 1017 "" 0 21 FALSE ""
